JOSHUA PROJECT PEOPLES DATA

ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,RaceCode,Latitude,Longitude,WorkersMin,WorkersMax
IN,India,17708,113157,"Murao (Hindu traditions)","Murao (Hindu traditions)",2374000,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,2,4,"South Asia",ASI,Asia,Y,CNN25g,28.1854845591898,78.97024622618579,48,53
IN,India,17627,113062,"Murao (Muslim traditions)","Murao (Muslim traditions)",63000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25r,27.8630711629287,81.37058576662309,2,3
IN,India,17709,113158,Murasing,Murasing,400,1,Y,trp,"Kok Borok",4,5,Hinduism,0,0,23,A014,"Tibetan-Himalayan Peoples",174,C0078,Garo-Tripuri,1,4,"South Asia",ASI,Asia,Y,MSY50s,24.2536785820107,92.31753680815611,1,2
IN,India,17711,113160,"Musahar (Hindu traditions)","Musahar (Hindu traditions)",2762000,1,Y,hin,Hindi,4,5,Hinduism,0.0108855978098177,,21,A012,"South Asian Peoples",187,C0091,Hindi,3,4,"South Asia",ASI,Asia,Y,CNN25c,25.9015739710189,87.875771628355,56,61
IN,India,17712,113162,Musari,Musari,3900,1,Y,mal,Malayalam,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",216,C0124,Malayali,1,4,"South Asia",ASI,Asia,Y,CNN23b,10.580033717104,76.8098356752694,1,2
IN,India,17713,113163,Muskhan,Muskhan,1400,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,1,4,"South Asia",ASI,Asia,Y,CNN25g,24.8890514924563,81.3802243825007,1,2
IN,India,17714,113164,Mussali,Mussali,9000,1,Y,pan,"Punjabi, Eastern",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,3,4,"South Asia",ASI,Asia,Y,CNN25n,23.0849484721303,72.7006622767647,1,2
IN,India,17508,112924,"Musti Chenchu","Musti Chenchu",1700,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,15.8134204143422,78.4704411622042,1,2
IN,India,17715,113165,Mutali,Mutali,41000,1,Y,tam,Tamil,4,5,Hinduism,2.86857419980601,,21,A012,"South Asian Peoples",301,C0213,Tamil,1,4,"South Asia",ASI,Asia,Y,CNN23c,11.3337403793026,78.9408924645909,1,2
IN,India,17716,113166,Muthan,Muthan,7000,1,Y,mal,Malayalam,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",216,C0124,Malayali,1,4,"South Asia",ASI,Asia,Y,CNN23b,11.2290309248285,77.60482772540691,1,2
IN,India,17718,113168,Muthuvan,Muthuvan,27000,1,Y,mal,Malayalam,4,5,Hinduism,0.444510851294311,,21,A012,"South Asian Peoples",301,C0213,Tamil,1,4,"South Asia",ASI,Asia,Y,CNN23c,10.331778965744,77.31751797057019,1,2
IN,India,19316,115554,Mutrasi,Mutrasi,997000,1,Y,tel,Telugu,4,5,Hinduism,0.0388135131357598,,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,20.3904054910826,79.6638850831913,20,23
IN,India,17719,113169,Mutwa,Mutwa,1200,1,Y,kfr,Kacchi,3,5,Hinduism,0,0,21,A012,"South Asian Peoples",281,C0192,Sindhi,1,4,"South Asia",ASI,Asia,Y,CNN25p,24.2221421899126,70.30788063800929,1,2
IN,India,17731,113187,Na,Na,100,2,N,nbt,Na,0,9,Unknown,15.7894736842105,,23,A014,"Tibetan-Himalayan Peoples",317,C0229,"Tibeto-Burman, other",1,4,"South Asia",ASI,Asia,Y,MSY50i,28.6510378634302,94.42525528500811,1,2
IN,India,17732,113188,Naar,Naar,300,1,Y,mjl,Mandeali,2,5,Hinduism,0,0,21,A012,"South Asian Peoples",242,C0150,Nepali-Pahari,1,4,"South Asia",ASI,Asia,Y,CNN25k,32.2985083313128,77.7362930515999,1,2
IN,India,17735,113193,Nadar,Nadar,4250000,2,N,tam,Tamil,4,5,Hinduism,29.8842424471085,,21,A012,"South Asian Peoples",301,C0213,Tamil,1,4,"South Asia",ASI,Asia,Y,CNN23c,9.27810956387032,77.7272593327309,1,2
IN,India,17736,113194,Nadia,Nadia,60000,1,Y,guj,Gujarati,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,1,4,"South Asia",ASI,Asia,Y,CNN25e,23.6323522280594,72.6155886223444,2,3
IN,India,18779,114458,"Naga, Kacha","Naga, Kacha",57000,3,N,njn,"Naga, Liangmai",4,1,Christianity,99.0971368347093,,23,A014,"Tibetan-Himalayan Peoples",207,C0113,Kuki-Chin-Naga,1,4,"South Asia",ASI,Asia,Y,MSY50p,25.4708299009771,93.5664860638398,1,2
IN,India,17738,113196,"Naga, unspecified","Naga, unspecified",21000,3,N,nag,"Naga Pidgin",1,1,Christianity,76.9669005132068,,23,A014,"Tibetan-Himalayan Peoples",207,C0113,Kuki-Chin-Naga,2,4,"South Asia",ASI,Asia,Y,MSY50p,26.6394481656056,94.44026965335171,1,2
IN,India,17739,113197,Nagar,Nagar,157000,1,Y,ben,Bengali,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,1,4,"South Asia",ASI,Asia,Y,CNN25c,25.7901657910882,88.0278908027189,4,5
IN,India,17741,113199,"Nagarchi (Hindu traditions)","Nagarchi (Hindu traditions)",143000,1,Y,hin,Hindi,4,5,Hinduism,0.646818693693694,,21,A012,"South Asian Peoples",139,C0043,Bengali,2,4,"South Asia",ASI,Asia,Y,AUG06b,23.6023694257122,83.6199547973102,3,4
IN,India,17629,113065,"Nagarchi (Muslim traditions)","Nagarchi (Muslim traditions)",100,1,Y,sck,Sadri,3,6,Islam,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,2,4,"South Asia",ASI,Asia,Y,AUG06b,24.16491,84.892,1,2
IN,India,21207,,"Nagarchi Nagesia","Nagarchi Nagesia",26000,1,Y,hin,Hindi,4,5,Hinduism,0.294498763105195,,21,A012,"South Asian Peoples",187,C0091,Hindi,2,4,"South Asia",ASI,Asia,Y,CNN25e,,,1,2
IN,India,17742,113200,Nagartha,Nagartha,53000,1,Y,kan,Kannada,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",199,C0104,Kannada,1,4,"South Asia",ASI,Asia,Y,CNN23a,13.333677966931,77.90036554093599,2,3
IN,India,17743,113201,Nagarulu,Nagarulu,6200,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,20.0526783456071,85.25819964696061,1,2
IN,India,17744,113202,Nagasapu,Nagasapu,1900,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,20.0062006788874,84.8963493627036,1,2
IN,India,17740,113198,Nagavasulu,Nagavasulu,5400,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,19.848311739432,84.8096752263879,1,2
IN,India,17745,113203,"Nai (Hindu traditions)","Nai (Hindu traditions)",11760000,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,4,4,"South Asia",ASI,Asia,Y,CNN25n,22.6629861127188,87.6504761838885,236,244
IN,India,18137,113644,"Nai (Sikh traditions)","Nai (Sikh traditions)",328000,1,Y,pan,"Punjabi, Eastern",4,8,"Other / Small",0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25n,32.0120978078104,74.97289528377939,7,9
IN,India,21208,,"Nai Mathuria","Nai Mathuria",152000,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,1,4,"South Asia",ASI,Asia,Y,CNN25e,,,4,5
IN,India,21209,,"Nai Mhalo Nhavi","Nai Mhalo Nhavi",1300,1,Y,gom,"Konkani, Goan",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25d,,,1,2
IN,India,21210,,"Nai Nabasakh","Nai Nabasakh",1800,1,Y,ben,Bengali,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,2,4,"South Asia",ASI,Asia,Y,CNN25c,,,1,2
IN,India,17772,113234,Naikadaya,Naikadaya,200,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,13.4875199206884,76.2794692528627,1,2
IN,India,17786,113250,Naikda,Naikda,4084000,1,Y,kan,Kannada,4,5,Hinduism,0.10333360748205,,21,A012,"South Asian Peoples",199,C0104,Kannada,1,4,"South Asia",ASI,Asia,Y,CNN23a,14.1559724961798,76.9297451937986,82,87
IN,India,21211,,"Naikda Kapadia","Naikda Kapadia",34000,1,Y,guj,Gujarati,4,5,Hinduism,0.377906976744186,,21,A012,"South Asian Peoples",182,C0086,Gujarati,1,4,"South Asia",ASI,Asia,Y,CNN25e,,,1,2
IN,India,17746,113204,Naiko,Naiko,200,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,19.9553874308324,85.03235464377769,1,2
IN,India,17787,113251,Naikwadi,Naikwadi,600,1,Y,mar,Marathi,4,6,Islam,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25j,21.1665951723794,74.7709495495606,1,2
IN,India,17747,113205,Nair,Nair,6669000,1,Y,mal,Malayalam,4,5,Hinduism,0.248408935508352,,21,A012,"South Asian Peoples",216,C0124,Malayali,1,4,"South Asia",ASI,Asia,Y,CNN23b,12.4627213774551,75.86248205480349,134,139
IN,India,17748,113206,Nairi,Nairi,200,1,Y,kan,Kannada,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",199,C0104,Kannada,1,4,"South Asia",ASI,Asia,Y,CNN23a,13.3624634214323,75.8317324317395,1,2
IN,India,17749,113207,Naita,Naita,63000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",1,4,"South Asia",ASI,Asia,Y,CNN25r,23.3369914462679,76.08790755197261,2,3
IN,India,17750,113209,Naksia,Naksia,5800,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,22.1011689608327,83.5216766657685,1,2
IN,India,17755,113214,Nalakeyava,Nalakeyava,8300,1,Y,kan,Kannada,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",199,C0104,Kannada,1,4,"South Asia",ASI,Asia,Y,CNN23a,13.4439206709671,75.28029284689831,1,2
IN,India,17751,113210,Nalavamsam,Nalavamsam,2100,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,19.015197477343,83.2794970989558,1,2
IN,India,17752,113211,Nalband,Nalband,5400,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25r,26.202174,85.855346,1,2
IN,India,16942,112245,"Naliya (Hindu traditions)","Naliya (Hindu traditions)",13000,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,20.2509110151103,85.73058983755161,1,2
IN,India,17753,113212,"Naliya (Muslim traditions)","Naliya (Muslim traditions)",3200,1,Y,ory,Odia,4,6,Islam,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,2,4,"South Asia",ASI,Asia,Y,CNN25l,20.0949084568808,86.0249347106639,1,2
IN,India,17754,113213,Nalkadaya,Nalkadaya,2900,1,Y,tcy,Tulu,3,5,Hinduism,0,0,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",1,4,"South Asia",ASI,Asia,Y,CNN23z,12.9557536464214,75.7016631457028,1,2
IN,India,17756,113215,Namassej,Namassej,5072000,1,Y,ben,Bengali,4,5,Hinduism,0.121843483004168,,21,A012,"South Asian Peoples",139,C0043,Bengali,4,4,"South Asia",ASI,Asia,Y,CNN25b,23.941645,88.651961,102,107
IN,India,21212,,"Namassej Chandel","Namassej Chandel",1546000,1,Y,ben,Bengali,4,5,Hinduism,0.00518623779937558,,21,A012,"South Asian Peoples",139,C0043,Bengali,2,4,"South Asia",ASI,Asia,Y,CNN25c,,,31,36
IN,India,17630,113066,Namasudra,Namasudra,2200,1,Y,ben,Bengali,4,6,Islam,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,2,4,"South Asia",ASI,Asia,Y,CNN25c,23.5447681018866,88.1361021767333,1,2
IN,India,17761,113221,Namdagur,Namdagur,1100,1,Y,kas,Kashmiri,4,6,Islam,0,0,21,A012,"South Asian Peoples",201,C0107,Kashmiri,1,4,"South Asia",ASI,Asia,Y,CNN25i,34.3126197257033,75.5513360585887,1,2
IN,India,20811,117313,"Namsang Tangsa","Namsang Tangsa",200,2,N,nst,"Naga, Tase",4,9,Unknown,5.14285714285714,,23,A014,"Tibetan-Himalayan Peoples",207,C0113,Kuki-Chin-Naga,1,4,"South Asia",ASI,Asia,Y,MSY50p,28.398051,96.246357,1,2
IN,India,17758,113217,Nanakshahi,Nanakshahi,2100,1,Y,hin,Hindi,4,8,"Other / Small",0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,1,4,"South Asia",ASI,Asia,Y,CNN25g,20.185072313029,79.98812787807709,1,2
IN,India,17759,113218,Nanbai,Nanbai,13000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25r,27.0211746678101,81.10827308309879,1,2
IN,India,17773,113235,Nandiwale,Nandiwale,1300,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,19.2000692866156,74.7879969309718,1,2
IN,India,17785,113249,"Nanjil Mudali","Nanjil Mudali",600,2,N,tam,Tamil,4,5,Hinduism,14.2857142857143,,21,A012,"South Asian Peoples",301,C0213,Tamil,1,4,"South Asia",ASI,Asia,Y,CNN23c,8.560967131298501,77.6680198917294,1,2
IN,India,17762,113222,Nargir,Nargir,1300,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",1,4,"South Asia",ASI,Asia,Y,CNN25r,23.7325211417326,78.5125600562543,1,2
IN,India,17770,113232,Naribut,Naribut,3800,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,1,4,"South Asia",ASI,Asia,Y,CNN25g,29.0324061298821,77.6510440556553,1,2
IN,India,17760,113219,Naroda,Naroda,36000,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,1,4,"South Asia",ASI,Asia,Y,CNN25g,22.4498656877107,79.2307809301617,1,2
IN,India,17796,113263,Narsanna,Narsanna,600,1,Y,tcy,Tulu,3,5,Hinduism,0,0,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",1,4,"South Asia",ASI,Asia,Y,CNN23z,12.9494938724347,75.6810504407358,1,2
IN,India,17763,113224,"Nat (Hindu traditions)","Nat (Hindu traditions)",458000,1,Y,hin,Hindi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",275,C0186,Rajasthan,3,4,"South Asia",ASI,Asia,Y,CNN25o,28.007041270106,78.8932698922555,10,12
IN,India,17631,113067,"Nat (Muslim traditions)","Nat (Muslim traditions)",137000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",4,4,"South Asia",ASI,Asia,Y,CNN25r,25.8802826879105,83.5942930401999,3,4
IN,India,20977,113645,"Nat (Sikh traditions)","Nat (Sikh traditions)",1200,1,Y,hin,Hindi,4,8,"Other / Small",0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25n,32.04236,75.41979000000001,1,2
IN,India,21059,113225,Natakani,Natakani,100,1,Y,kan,Kannada,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",199,C0104,Kannada,1,4,"South Asia",ASI,Asia,Y,CNN23,12.932376,77.554734,1,2
IN,India,17771,113233,"Nau Buddh","Nau Buddh",1629000,1,Y,mar,Marathi,4,2,Buddhism,0.225974785647215,,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25g,21.559767829803,79.5822283551158,33,38
IN,India,17767,113228,Navait,Navait,56000,1,Y,mal,Malayalam,4,6,Islam,0,0,21,A012,"South Asian Peoples",216,C0124,Malayali,1,4,"South Asia",ASI,Asia,Y,CNN25r,9.16471944751466,77.0838869855655,2,3
IN,India,17766,113227,Navithan,Navithan,787000,1,Y,tam,Tamil,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",301,C0213,Tamil,1,4,"South Asia",ASI,Asia,Y,CNN23c,11.369977271938,77.63262027316649,16,19
IN,India,17768,113229,Nayadi,Nayadi,89000,1,Y,guj,Gujarati,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,1,4,"South Asia",ASI,Asia,Y,CNN25e,22.3567717817458,74.32410154746,2,3
IN,India,17777,113240,Nethagiri,Nethagiri,600,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,13.7588076891332,79.54116356013731,1,2
IN,India,13322,107217,Newah,Newah,167000,1,Y,npi,Nepali,4,5,Hinduism,1.03907621689967,,21,A012,"South Asian Peoples",242,C0150,Nepali-Pahari,4,4,"South Asia",ASI,Asia,Y,MSY50z,26.8049610854172,88.69090380150411,4,5
IN,India,17778,113242,Neyyala,Neyyala,16000,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,19.5742411870631,84.8745245126828,1,2
IN,India,20812,113243,"Ngimong Tangsa","Ngimong Tangsa",200,3,N,nst,"Naga, Tase",4,1,Christianity,85.71428571428569,,23,A014,"Tibetan-Himalayan Peoples",207,C0113,Kuki-Chin-Naga,1,4,"South Asia",ASI,Asia,Y,MSY50p,28.385316,95.968476,1,2
IN,India,17734,113192,Nichar,Nichar,600,1,Y,xnr,Kangri,2,5,Hinduism,0,0,21,A012,"South Asian Peoples",242,C0150,Nepali-Pahari,1,4,"South Asia",ASI,Asia,Y,MSY50z,32.0364266422265,76.4884543191545,1,2
IN,India,17780,113244,Nicobarese,Nicobarese,30000,3,N,caq,"Nicobarese, Car",4,1,Christianity,95.1255250561688,,20,A011,"Southeast Asian Peoples",239,C0147,Mon-Khmer,1,4,"South Asia",ASI,Asia,Y,AUG03d,8.061935650515659,93.6700883304548,1,2
IN,India,17781,113245,"Nikari (Muslim traditions)","Nikari (Muslim traditions)",54000,1,Y,ben,Bengali,4,6,Islam,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,2,4,"South Asia",ASI,Asia,Y,CNN25b,22.3311208076987,88.71122462323051,2,3
IN,India,17782,113246,Nishang,Nishang,32000,3,N,njz,Nyishi,4,1,Christianity,52.5477805656228,,23,A014,"Tibetan-Himalayan Peoples",103,C0004,Adi,1,4,"South Asia",ASI,Asia,Y,MSY50z,28.4298749535053,93.83550877076161,1,2
IN,India,17783,113247,Nissi,Nissi,138000,3,N,njz,Nyishi,4,1,Christianity,55.3121250681694,,23,A014,"Tibetan-Himalayan Peoples",103,C0004,Adi,1,4,"South Asia",ASI,Asia,Y,MSY50z,27.3237176607424,94.0000920394464,1,2
IN,India,17790,113255,Noatia,Noatia,8800,1,Y,trp,"Kok Borok",4,5,Hinduism,0.0796450108089658,,23,A014,"Tibetan-Himalayan Peoples",174,C0078,Garo-Tripuri,2,4,"South Asia",ASI,Asia,Y,MSY50s,23.8881665813764,91.3861022043059,1,2
IN,India,17791,113256,Nocte,Nocte,42000,3,N,njb,"Naga, Nocte",1,1,Christianity,56.6304531110736,,23,A014,"Tibetan-Himalayan Peoples",207,C0113,Kuki-Chin-Naga,1,4,"South Asia",ASI,Asia,Y,MSY50p,27.2293563942904,95.4657174891932,1,2
IN,India,17789,113254,Node,Node,3500,1,Y,kfr,Kacchi,3,6,Islam,0,0,21,A012,"South Asian Peoples",281,C0192,Sindhi,1,4,"South Asia",ASI,Asia,Y,CNN25p,23.9136003351634,70.4352162738008,1,2
IN,India,17794,113259,Noliya,Noliya,3700,1,Y,ory,Odia,4,5,Hinduism,4.28954423592493,,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,19.652136618739,84.8228923327553,1,2
IN,India,17795,113260,Nonong,Nonong,200,3,N,njz,Nyishi,4,1,Christianity,62.8205128205128,,23,A014,"Tibetan-Himalayan Peoples",103,C0004,Adi,1,4,"South Asia",ASI,Asia,Y,MSY50z,27.6106124070973,93.7712089553826,1,2
IN,India,17797,113267,Nyaria,Nyaria,3100,1,Y,rwr,Marwari,3,6,Islam,0,0,21,A012,"South Asian Peoples",275,C0186,Rajasthan,1,4,"South Asia",ASI,Asia,Y,CNN25o,27.4268224293982,73.1756682285629,1,2
IN,India,17798,113268,Odiya,Odiya,69000,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,20.010220887131,84.92777242327981,2,3
IN,India,17799,113271,Omanatya,Omanatya,33000,1,Y,ory,Odia,4,5,Hinduism,1.508542348237,,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,19.3096590834225,82.8524516738797,1,2
IN,India,17801,113273,Onge,Onge,100,1,Y,oon,Onge,0,9,Unknown,4.76190476190476,,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",1,4,"South Asia",ASI,Asia,Y,AUG05,12.8755338994412,92.7878686941872,1,2
IN,India,17802,113274,Oochan,Oochan,1000,1,Y,tam,Tamil,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",301,C0213,Tamil,1,4,"South Asia",ASI,Asia,Y,CNN23c,9.72014145371987,78.83476569189889,1,2
IN,India,14210,107674,Oraon,Oraon,4704000,2,N,kru,Kurux,4,5,Hinduism,24.9465337987984,,21,A012,"South Asian Peoples",254,C0162,Oraon,4,4,"South Asia",ASI,Asia,Y,AUG06c,23.0050028314744,86.6031907764898,1,2
IN,India,17803,113276,Oriya,Oriya,34000,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,2,4,"South Asia",ASI,Asia,Y,CNN25l,19.9053211401656,84.9210285311279,1,2
IN,India,17805,113278,Padam,Padam,2800,2,N,adi,Adi,4,9,Unknown,37.1050698016165,,23,A014,"Tibetan-Himalayan Peoples",103,C0004,Adi,1,4,"South Asia",ASI,Asia,Y,MSY50z,28.2365862234271,95.5097600297276,1,2
IN,India,18791,114478,Padannan,Padannan,8500,1,Y,mal,Malayalam,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",1,4,"South Asia",ASI,Asia,Y,,10.5801306233257,76.43108410689651,1,2
IN,India,17807,113280,Padharia,Padharia,26000,1,Y,guj,Gujarati,4,5,Hinduism,0.0116554644702591,,21,A012,"South Asian Peoples",182,C0086,Gujarati,1,4,"South Asia",ASI,Asia,Y,CNN25e,23.0645063000536,72.5387293232582,1,2
IN,India,17808,113281,Padiar,Padiar,1200,1,Y,gom,"Konkani, Goan",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25d,15.3436034794677,74.68580536856901,1,2
IN,India,17881,113360,Padigarajulu,Padigarajulu,900,2,N,tel,Telugu,4,5,Hinduism,7.02702702702703,,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25n,18.9393562356596,78.25611900639529,1,2
IN,India,17809,113282,Pagadai,Pagadai,28000,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,9.84241244669774,78.0961488378252,1,2
IN,India,17869,113345,Pagativeshagallu,Pagativeshagallu,500,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,17.4927454082525,79.73557391145479,1,2
IN,India,17810,113283,Pagi,Pagi,500,1,Y,gom,"Konkani, Goan",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,1,4,"South Asia",ASI,Asia,Y,CNN25j,14.9264267365763,74.864397689138,1,2
IN,India,17811,113284,Paharia,Paharia,16000,1,Y,npi,Nepali,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",1,4,"South Asia",ASI,Asia,Y,AUG06z,25.5327937682953,88.3078154744037,1,2
IN,India,17812,113285,Paidi,Paidi,12000,1,Y,tel,Telugu,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",302,C0214,Telugu,1,4,"South Asia",ASI,Asia,Y,CNN23d,19.1105279654365,84.501753794913,1,2
IN,India,17813,113286,Paik,Paik,197000,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,20.2515455852019,83.452992955656,4,5
IN,India,21213,,"Paik Rana","Paik Rana",11000,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25g,,,1,2
IN,India,17815,113288,Pailibo,Pailibo,500,3,N,adi,Adi,4,1,Christianity,79.7348484848485,,23,A014,"Tibetan-Himalayan Peoples",103,C0004,Adi,1,4,"South Asia",ASI,Asia,Y,MSY50z,28.3577338162952,94.7531404905985,1,2
IN,India,17816,113289,Painda,Painda,1900,1,Y,ory,Odia,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",255,C0163,Oriya,1,4,"South Asia",ASI,Asia,Y,CNN25l,21.9292927239924,86.22896656179201,1,2
IN,India,17817,113290,"Paite (Christian traditions)","Paite (Christian traditions)",72000,3,N,pck,"Chin, Paite",4,1,Christianity,97.9636779238156,,23,A014,"Tibetan-Himalayan Peoples",207,C0113,Kuki-Chin-Naga,1,4,"South Asia",ASI,Asia,Y,MSY50c,24.423341455333,93.71236342408091,1,2
